"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"RPRD2","1",4325.79686535778,-0.510739947038299,0.182160650300458,-2.80378855804411,0.00505060149893934,0.0454272398115831,"DOWN",150363091,150476566,"+",41.76,4780,NA,"regulation of nuclear pre-mRNA domain containing 2"
"EFCAB7","1",611.26769010564,-0.51848304461655,0.184788005063324,-2.80582630046183,0.00501877385259738,0.045316720993366,"DOWN",63523372,63572693,"+",35.15,625,NA,"EF-hand calcium binding domain 7"
"MRPL55","1",634.890582611237,-0.522068443367975,0.173636914172502,-3.0066673659572,0.00264128610019408,0.0315384149367951,"DOWN",228106679,228109312,"-",56.68,848,NA,"mitochondrial ribosomal protein L55"
"CZIB","1",932.573877282514,-0.531527573498007,0.177072516627418,-3.00175082853995,0.00268431794269743,0.0317526707682303,"DOWN",53214099,53220634,"-",46.99,1102,483,"CXXC motif containing zinc binding protein"
"PSRC1","1",2416.81364660459,-0.536801892512353,0.179208206783269,-2.9954090950843,0.00274076982140554,0.0320774389323276,"DOWN",109279556,109283186,"-",53.65,1584,933,"proline and serine rich coiled-coil 1"
"GATAD2B","1",5354.69373719494,-0.541420306638191,0.171902146183819,-3.14958433421325,0.00163502910227646,0.0242556461730208,"DOWN",153789030,153923360,"-",45.03,1027,572,"GATA zinc finger domain containing 2B"
"COPA","1",9256.00710882588,-0.54557186908387,0.179777360860982,-3.03470841084239,0.00240768341449783,0.0302034393480522,"DOWN",160288594,160343566,"-",40.7,5318,3675,"COPI coat complex subunit alpha"
"DR1","1",2140.03111552682,-0.558378022140097,0.185782080047009,-3.00555372185954,0.00265097762381092,0.03156895362358,"DOWN",93345907,93369493,"+",36.44,10124,531,"down-regulator of transcription 1"
"IPP","1",539.179547622511,-0.564394420691845,0.174375240478331,-3.23666604928342,0.00120934845064071,0.0208088504562562,"DOWN",45694324,45750653,"-",42.35,1947,1749,"intracisternal A particle-promoted polypeptide"
"MICOS10","1",671.012840976255,-0.570460272698676,0.195442580565545,-2.918812630533,0.00351367349545742,0.036831815013269,"DOWN",19484403,19629821,"+",45,655,120,"mitochondrial contact site and cristae organizing system subunit 10"
"ZNF678","1",749.300936810312,-0.580689568822161,0.20514795210181,-2.83058915710735,0.00464623598044646,0.043555761016697,"DOWN",227563543,227677443,"+",40.32,8543,1578,"zinc finger protein 678"
"YIPF1","1",516.348617129522,-0.582023056841355,0.187720944737214,-3.10046946362919,0.00193214135198879,0.0266253901512129,"DOWN",53851719,53889798,"-",43.43,1602,921,"Yip1 domain family member 1"
"RBBP5","1",1976.71673920482,-0.583883255171542,0.19536796659951,-2.98863352746287,0.00280228023695708,0.0324355962415013,"DOWN",205086142,205122015,"-",40.77,4367,1617,"RB binding protein 5, histone lysine methyltransferase complex subunit"
"PRUNE1","1",738.159426818467,-0.586415982513981,0.193991831062027,-3.02289008410092,0.00250373164757424,0.0309307148833059,"DOWN",151008420,151035713,"+",46.61,1065,NA,"prune exopolyphosphatase 1"
"GNPAT","1",1397.46863043703,-0.589826847781155,0.159814339550361,-3.690700405487,0.000223637414477865,0.00918318252387377,"DOWN",231241207,231277973,"+",41.78,839,667,"glyceronephosphate O-acyltransferase"
"SH3GLB1","1",3443.95286796566,-0.593184496785284,0.2044386926247,-2.90152753947721,0.00371348137143785,0.0379976393635354,"DOWN",86704570,86748184,"+",36.11,6227,798,"SH3 domain containing GRB2 like, endophilin B1"
"LGALS8","1",1671.97646560223,-0.595635421882127,0.172605374290292,-3.45085096180361,0.000558822069766737,0.0144888883040843,"DOWN",236518000,236552981,"+",43.48,799,319,"galectin 8"
"ACADM","1",2102.95881369963,-0.603822989289527,0.21011301235489,-2.8738010203273,0.00405564388220146,0.0402172213755328,"DOWN",75724431,75787575,"+",40.4,1653,NA,"acyl-CoA dehydrogenase medium chain"
"MRPL37","1",1067.53081448521,-0.604068450002726,0.18286749154342,-3.30331238704226,0.000955498818330817,0.0186775790662576,"DOWN",54184041,54225464,"+",48.9,747,NA,"mitochondrial ribosomal protein L37"
"JAK1","1",8257.66273154525,-0.605220306760741,0.205476937367795,-2.9454415396382,0.00322494084051618,0.0350870081730653,"DOWN",64833223,65067754,"-",42.71,3144,NA,"Janus kinase 1"
"KLHL20","1",891.959354076665,-0.622876752530063,0.186828271354517,-3.33395341087389,0.000856209976688972,0.0176700747866807,"DOWN",173714941,173786692,"+",38.33,450,NA,"kelch like family member 20"
"LRRC42","1",497.787080732075,-0.627453694224149,0.221385336282774,-2.83421524098916,0.00459383790248448,0.0431985083629431,"DOWN",53946077,53968168,"+",43.06,1969,1287,"leucine rich repeat containing 42"
"LBR","1",973.062114554522,-0.633339620973076,0.214681349876435,-2.95013805967593,0.0031763196011789,0.034745574796071,"DOWN",225401502,225428925,"-",41.69,3748,1848,"lamin B receptor"
"HNRNPR","1",5566.89753802875,-0.63773984034215,0.231116582666508,-2.75938590379031,0.00579101051290305,0.0490481507460741,"DOWN",23303771,23344336,"-",38.85,557,NA,"heterogeneous nuclear ribonucleoprotein R"
"SOAT1","1",1205.19903004267,-0.638170291329006,0.205681342406334,-3.10271356586281,0.00191755135263597,0.0265168078987156,"DOWN",179293714,179358680,"+",39.63,6840,1653,"sterol O-acyltransferase 1"
"RAB3GAP2","1",3251.43776728039,-0.645719999553691,0.203631468242644,-3.17102265738349,0.00151903294566799,0.0234304214569282,"DOWN",220148293,220272529,"-",37.82,7256,4182,"RAB3 GTPase activating non-catalytic protein subunit 2"
"TRAPPC3","1",828.370870366978,-0.645842639883553,0.189050995087996,-3.41623507235674,0.000634934112205975,0.0152886102661423,"DOWN",36136570,36156053,"-",49.8,1114,345,"trafficking protein particle complex subunit 3"
"YARS1","1",3931.48660465389,-0.64907289314874,0.20865151802693,-3.11079880600229,0.0018658201730099,0.0260096407518256,"DOWN",32775237,32818031,"-",46.29,2247,NA,"tyrosyl-tRNA synthetase 1"
"MRPS14","1",1363.50155128233,-0.658589087019758,0.218369040558344,-3.01594532510571,0.0025617944876686,0.0311787799692427,"DOWN",175010789,175023425,"-",40.16,539,NA,"mitochondrial ribosomal protein S14"
"ZBTB41","1",3240.81215936907,-0.658853481965352,0.179801134479843,-3.6643455219089,0.000247971848021257,0.00979975018993809,"DOWN",197153682,197201293,"-",33.74,8595,2730,"zinc finger and BTB domain containing 41"
"MRPL20","1",1218.0163451531,-0.665734570642586,0.207203677987324,-3.2129476518429,0.00131380233030743,0.0216013753642526,"DOWN",1401909,1407293,"-",53.02,700,450,"mitochondrial ribosomal protein L20"
"PTBP2","1",2559.16979737354,-0.668537832312123,0.225179000148415,-2.96891731409897,0.00298851000965093,0.0335562224203424,"DOWN",96721665,96823738,"+",35.67,2029,135,"polypyrimidine tract binding protein 2"
"ABCD3","1",2264.71489382859,-0.682293413150401,0.238402625793109,-2.8619374928467,0.00421059939057207,0.0411964226781457,"DOWN",94418389,94518666,"+",37.07,3604,1980,"ATP binding cassette subfamily D member 3"
"NRAS","1",1006.75189094886,-0.69405051879213,0.240775961711787,-2.8825573527266,0.00394461319518097,0.0395287813527493,"DOWN",114704469,114716771,"-",38.66,4326,570,"NRAS proto-oncogene, GTPase"
"RPL22","1",1476.82480010081,-0.701645649375707,0.223428342886978,-3.14036097797421,0.00168739774156322,0.0247002856855525,"DOWN",6185020,6209389,"-",50.8,2061,387,"ribosomal protein L22"
"SNRNP40","1",868.972221937694,-0.708293607114648,0.228522597526764,-3.09944668396172,0.00193882469529254,0.0266434170911053,"DOWN",31259568,31296788,"-",42.02,1615,1074,"small nuclear ribonucleoprotein U5 subunit 40"
"DUSP12","1",217.053725818015,-0.711135450535046,0.184558269787034,-3.85317575503738,0.000116595634115345,0.00658874300634048,"DOWN",161749758,161757238,"+",39.87,1252,414,"dual specificity phosphatase 12"
"YOD1","1",887.388972169515,-0.711728517912215,0.213918321405627,-3.32710407054219,0.000877535937617735,0.0179128147867015,"DOWN",207043849,207052980,"-",39.45,6396,1047,"YOD1 deubiquitinase"
"TRMT1L","1",1156.64810621626,-0.711932269724639,0.227569724870824,-3.12841380868547,0.00175752549385959,0.0251078036588825,"DOWN",185118101,185157072,"-",35.55,4361,2202,"tRNA methyltransferase 1 like"
"RABGGTB","1",1312.51222646392,-0.716781229203524,0.244512040601424,-2.93147620640875,0.0033735520780195,0.0360613505416637,"DOWN",75786197,75795086,"+",37.85,3863,NA,"Rab geranylgeranyltransferase subunit beta"
"UAP1","1",880.34500514918,-0.718113044468712,0.22761701803762,-3.15491807537002,0.00160543178904398,0.0240879808879156,"DOWN",162561722,162601240,"+",39.26,128,NA,"UDP-N-acetylglucosamine pyrophosphorylase 1"
"YTHDF2","1",1680.15540355523,-0.721924460201533,0.250772293653844,-2.87880471037222,0.00399185441560947,0.0397803835582738,"DOWN",28736621,28769775,"+",43.57,864,601,"YTH N6-methyladenosine RNA binding protein F2"
"ILF2","1",1947.89712315269,-0.72300899316709,0.242499101433317,-2.98149143190085,0.00286848073359294,0.0328179162831972,"DOWN",153661788,153671028,"-",44.32,1852,1173,"interleukin enhancer binding factor 2"
"DDX59","1",591.521410354863,-0.72665326410556,0.246406729878925,-2.94899926013632,0.0031880473927703,0.0348423471493639,"DOWN",200623896,200669907,"-",41.97,2900,1743,"DEAD-box helicase 59"
"SGIP1","1",6091.60818488347,-0.729714287603518,0.246900360388065,-2.95550110358929,0.00312161580295018,0.0343592294996278,"DOWN",66533267,66751139,"+",37.76,8108,1962,"SH3GL interacting endocytic adaptor 1"
"DAP3","1",1466.34706015187,-0.731526385441732,0.167356241989168,-4.37107320735058,1.23637327319101e-05,0.00213592314181412,"DOWN",155687960,155739010,"+",44.89,732,NA,"death associated protein 3"
"PDE4B","1",5301.14892110851,-0.735323210334208,0.246271804268287,-2.98581972272048,0.0028281931820352,0.0325572014758227,"DOWN",65792514,66374579,"+",37.45,3998,2211,"phosphodiesterase 4B"
"ATF6","1",3037.25089427164,-0.736042189788937,0.171752011009334,-4.2854938667876,1.82333678655576e-05,0.00259407197174338,"DOWN",161766298,161977574,"+",37.99,3111,2070,"activating transcription factor 6"
"PEF1","1",1609.84078455897,-0.741986834054737,0.246594346537001,-3.00893692201253,0.0026216353989047,0.031478194877129,"DOWN",31629866,31644896,"-",48.36,1614,855,"penta-EF-hand domain containing 1"
"SFT2D2","1",3684.59839948659,-0.744449734096872,0.219554863608774,-3.3907230377889,0.000697085078625005,0.015965624726917,"DOWN",168225938,168253021,"+",43.38,666,NA,"SFT2 domain containing 2"
"ADSS2","1",1624.76331264527,-0.749049011345039,0.240711331107924,-3.11181450369364,0.00185941295283889,0.025950237551853,"DOWN",244408494,244451909,"-",38.09,2555,1371,"adenylosuccinate synthase 2"
"DRAM2","1",397.093598452391,-0.751225997364761,0.212872282398751,-3.52899865073823,0.000417135257289203,0.0127111338391604,"DOWN",111117163,111140203,"-",37.87,2098,801,"DNA damage regulated autophagy modulator 2"
"ZNF436","1",1697.4940380673,-0.751405490004347,0.247543739532899,-3.03544533754805,0.00240180756024209,0.0301766844945534,"DOWN",23359448,23369836,"-",46.42,4465,1413,"zinc finger protein 436"
"PEA15","1",27658.7481976121,-0.757293788083492,0.215918233067718,-3.50731745681702,0.000452648794503198,0.0132861210483669,"DOWN",160205380,160215376,"+",51.75,1021,327,"proliferation and apoptosis adaptor protein 15"
"LEPROT","1",1210.40569281661,-0.758942668878293,0.231371819901322,-3.28018627852768,0.00103738567279508,0.0193595166127049,"DOWN",65420587,65436007,"+",40.78,492,222,"leptin receptor overlapping transcript"
"SH3BGRL3","1",1678.91471719686,-0.773372186171724,0.255945342409945,-3.02163023905714,0.00251417457506786,0.0310085804551715,"DOWN",26280086,26281522,"+",61.93,751,282,"SH3 domain binding glutamate rich protein like 3"
"SORT1","1",40953.6678404093,-0.778650167632697,0.242467283499139,-3.21136178207507,0.00132107504001141,0.0216620480798074,"DOWN",109309568,109397918,"-",42.26,6993,2085,"sortilin 1"
"SUCO","1",2125.01061592581,-0.784075122438229,0.204281354490276,-3.83821188377499,0.00012393352027343,0.00670630104012512,"DOWN",172532349,172611833,"+",36.42,5916,4218,"SUN domain containing ossification factor"
"TMEM50A","1",1294.97791513988,-0.790012925005789,0.193972931323222,-4.07279984695065,4.64513408466832e-05,0.00401240046327815,"DOWN",25338317,25362361,"+",41.71,776,NA,"transmembrane protein 50A"
"ZMYM1","1",360.315101830248,-0.793697037013919,0.159865241894368,-4.96478801526076,6.87761505679327e-07,0.0004377420993779,"DOWN",35032172,35118818,"+",41.81,7802,3429,"zinc finger MYM-type containing 1"
"STXBP3","1",2621.31716696306,-0.800643008597641,0.252457970107299,-3.17139129438993,0.00151710636974493,0.0234304214569282,"DOWN",108746674,108809523,"+",36.04,561,NA,"syntaxin binding protein 3"
"SMAP2","1",5105.74158199898,-0.802561979517805,0.239471645277464,-3.35138625112763,0.000804080646879002,0.0172168700230359,"DOWN",40344850,40423326,"+",41.95,666,523,"small ArfGAP2"
"PGD","1",2655.66258339667,-0.80408231440063,0.25731928082844,-3.12484284819965,0.00177900073808308,0.0252564777338649,"DOWN",10398592,10420511,"+",47.54,806,615,"phosphogluconate dehydrogenase"
"AIDA","1",606.258439000829,-0.804928201174802,0.218143160233883,-3.68990804163557,0.000224335130601179,0.00919621943850866,"DOWN",222668013,222713210,"-",38.46,2975,921,"axin interactor, dorsalization associated"
"MRPL9","1",735.00214138817,-0.805169985016347,0.253916708449103,-3.17100040377116,0.00151914931990863,0.0234304214569282,"DOWN",151759647,151763496,"-",47.92,1224,804,"mitochondrial ribosomal protein L9"
"RPL11","1",6391.44259178694,-0.806060416819911,0.275939905423596,-2.92114478905299,0.00348747709429019,0.0366890478479785,"DOWN",23691742,23696835,"+",46.35,660,534,"ribosomal protein L11"
"BCL10","1",376.310804348372,-0.809190240028172,0.202793655440244,-3.99021477408405,6.60134912809085e-05,0.00482357190368596,"DOWN",85265776,85276632,"-",39.27,2833,702,"BCL10 immune signaling adaptor"
"PARK7","1",4098.86602544212,-0.813247218138015,0.235656486266447,-3.45098592880872,0.000558542689108449,0.0144888883040843,"DOWN",7954291,7985505,"+",45.41,624,568,"Parkinsonism associated deglycase"
"BTF3L4","1",1041.98102153365,-0.814570428583481,0.23666838719894,-3.44182185979391,0.000577810625415967,0.0146497851720054,"DOWN",52056199,52090716,"+",41.13,4533,477,"basic transcription factor 3 like 4"
"ENO1","1",25977.7103704656,-0.818464341552369,0.27013171799296,-3.02987130735125,0.00244657963590902,0.0304858192035526,"DOWN",8861000,8879190,"-",50.15,1781,1305,"enolase 1"
"GGPS1","1",313.96659808882,-0.818887005675575,0.239374632066873,-3.42094314090395,0.000624043776043223,0.0151750382709095,"DOWN",235327350,235344532,"+",43.08,1396,903,"geranylgeranyl diphosphate synthase 1"
"VAMP4","1",1763.69911772949,-0.823056467906938,0.244228896822101,-3.37002082315616,0.000751625036336791,0.0166625143252444,"DOWN",171700160,171742074,"-",36.59,4977,426,"vesicle associated membrane protein 4"
"STX12","1",3649.02091209054,-0.8235254628339,0.295140715637215,-2.79028076846629,0.00526623514214168,0.0464000431540752,"DOWN",27773219,27824443,"+",41.39,3034,831,"syntaxin 12"
"BROX","1",2543.30927854619,-0.824353567720204,0.264682236982075,-3.11450279822152,0.0018425520898197,0.0258341825184808,"DOWN",222712553,222735196,"+",36.81,4028,1140,"BRO1 domain and CAAX motif containing"
"RPF1","1",576.797285531778,-0.826365534931137,0.290306816430458,-2.84652473921187,0.00441992947450387,0.0423703584107612,"DOWN",84479259,84498352,"+",37.21,724,390,"ribosome production factor 1 homolog"
"ZYG11B","1",5294.29863516312,-0.828663031054297,0.257302513217639,-3.22057884585594,0.00127931996542818,0.0212921159707923,"DOWN",52726453,52827336,"+",41.29,8143,2235,"zyg-11 family member B, cell cycle regulator"
"ALG6","1",152.590522345279,-0.830529625359264,0.221718964349779,-3.74586642958083,0.000179772229577152,0.00814203028068339,"DOWN",63367575,63438553,"+",37.94,1841,585,"ALG6 alpha-1,3-glucosyltransferase"
"RO60","1",5374.47984268846,-0.840788085796603,0.243146264370427,-3.4579518956363,0.000544298561714732,0.0142903401205983,"DOWN",193059454,193091777,"+",35.95,8291,1617,"Ro60, Y RNA binding protein"
"SIKE1","1",1099.51772027354,-0.843792557932167,0.20229225551142,-4.17115601286345,3.03058277059915e-05,0.00353831135380891,"DOWN",114769479,114780685,"-",36.9,5494,624,"suppressor of IKBKE 1"
"NCSTN","1",2012.08581467197,-0.844825609117512,0.230075525457333,-3.67194905863285,0.000240707669946909,0.00962273670303463,"DOWN",160343294,160358952,"+",46.83,4059,NA,"nicastrin"
"SCP2","1",2187.19253355104,-0.85173907513916,0.238916771589732,-3.56500328324278,0.000363851633745394,0.0118599940886336,"DOWN",52927276,53051698,"+",40,2759,1644,"sterol carrier protein 2"
"SSR2","1",899.651909921956,-0.85239314376882,0.222049706957349,-3.83874923974813,0.00012366264503307,0.00670630104012512,"DOWN",156009048,156020951,"-",46.99,1108,552,"signal sequence receptor subunit 2"
"UHMK1","1",9801.47631983409,-0.852507680820392,0.283839683471919,-3.0034830591429,0.0026690840821687,0.0316991514114378,"DOWN",162497251,162529631,"+",38.32,8117,1038,"U2AF homology motif kinase 1"
"SEC22B","1",1346.16333746577,-0.854940354227213,0.20284688425079,-4.21470784421912,2.50101734596069e-05,0.00318400269728011,"DOWN",120150898,120176520,"-",36.14,6927,648,"SEC22 homolog B, vesicle trafficking protein"
"VAMP3","1",2156.859890376,-0.855062994744804,0.291228466354722,-2.9360556866145,0.00332414642958292,0.0357482461297877,"DOWN",7771296,7781432,"+",42.69,2178,303,"vesicle associated membrane protein 3"
"ARPC5","1",2438.37858061706,-0.862060539007388,0.292993256237452,-2.94225385962039,0.00325832698298961,0.0353161750998547,"DOWN",183620846,183635783,"-",38.43,7266,456,"actin related protein 2/3 complex subunit 5"
"GCLM","1",1085.86034897467,-0.86776866788059,0.272106682512336,-3.18907518135374,0.00142728752230292,0.0225488854764435,"DOWN",93885199,93909456,"-",36.37,4883,825,"glutamate-cysteine ligase modifier subunit"
