"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"ACTBP7","15",149.894237085866,1.27603445570915,0.37663255909062,3.38800888268965,0.000704019842791429,0.0305150966267984,"UP",43989061,43990184,"-",57.3,1124,NA,"ACTB pseudogene 7"
"SPTBN5","15",440.163484234846,1.23209248348649,0.349547846140078,3.52481783850769,0.000423774095072874,0.0233009836437017,"UP",41848146,41894053,"-",59.31,11699,11025,"spectrin beta, non-erythrocytic 5"
"ENSG00000261426","15",75.8810952008958,1.11743629940799,0.35198201451445,3.17469715306182,0.00149992957238679,0.045081686220397,"UP",27362310,27366398,"+",42.21,4089,NA,"novel transcript, sense intronic to GABRG3"
"HCN4","15",327.387916848474,1.02247472713762,0.301018410877826,3.39671824110656,0.000681991498589682,0.0300782721324749,"UP",73319859,73368958,"-",55.03,6922,3612,"hyperpolarization activated cyclic nucleotide gated potassium channel 4"
"HSP90AB4P","15",232.622716167578,0.973106602973904,0.258389627597039,3.76604359866749,0.000165854842317599,0.0140749656712051,"UP",58691106,58693125,"-",45.94,1574,NA,"heat shock protein 90 alpha family class B member 4, pseudogene"
"TPM1-AS","15",119.933802208296,0.797410505026795,0.233042635796053,3.42173655178123,0.000622225721542403,0.028234805443198,"UP",62971190,63049387,"-",45.47,821,NA,"TPM1 antisense RNA"
"TMEM266","15",280.014701865544,0.752398638186528,0.196968625345183,3.81989079158148,0.000133510774044494,0.0123247770268707,"UP",76059958,76229121,"+",47.94,2292,282,"transmembrane protein 266"
"WASH3P","15",326.865174065943,0.70448265197494,0.19449533371108,3.62210567489213,0.000292214695390152,0.0188970711837065,"UP",101966075,101976266,"+",56.45,1394,NA,"WASP family homolog 3, pseudogene"
"ULK3","15",1691.90516658848,0.626542042488667,0.186545002477702,3.35866431245489,0.000783201440213644,0.0324834446913927,"UP",74836118,74843346,"-",59.88,2580,1419,"unc-51 like kinase 3"
"TLNRD1","15",1465.0002604771,0.557476361585612,0.149385332042551,3.7318012013845,0.000190115513610552,0.0151254401716606,"UP",81000923,81005788,"+",55.36,4866,1089,"talin rod domain containing 1"
"CTDSPL2","15",1713.27355725965,-0.338560593147988,0.106712686755426,-3.17263676364866,0.00151061391700451,0.0451615676102238,"DOWN",44427622,44529038,"+",40.01,6433,1401,"CTD small phosphatase like 2"
"RFX7","15",2487.36999003333,-0.344360192353385,0.10985168841572,-3.13477377835283,0.00171986684920881,0.0480886700751032,"DOWN",56087280,56245082,"-",37.42,4165,3831,"regulatory factor X7"
"ICE2","15",1361.60019062051,-0.408669998265047,0.0896780300068012,-4.55708046033185,5.18695582114613e-06,0.001960183023285,"DOWN",60419609,60479160,"-",36.91,7206,2949,"interactor of little elongation complex ELL subunit 2"
"EIF3J-DT","15",509.314733192749,-0.456506702024381,0.140856406974732,-3.24093672292998,0.00119137626166434,0.0401299052264389,"DOWN",44526572,44537088,"-",43.72,1093,NA,"EIF3J divergent transcript"
"FSIP1","15",303.581921718316,-0.47300502416724,0.150331341841452,-3.14641656472473,0.00165284412270234,0.0470938800921222,"DOWN",39588357,39782841,"-",38.59,988,556,"fibrous sheath interacting protein 1"
"NEO1","15",7324.49865671479,-0.552418187252731,0.172546759055381,-3.20155643766931,0.00136687296024288,0.0430458195526488,"DOWN",73051710,73305205,"+",38.73,7342,4386,"neogenin 1"
"INTS14","15",555.439205164809,-0.62839266005876,0.17670308668442,-3.55620646956228,0.000376248424271357,0.0217702018885815,"DOWN",65578753,65611289,"-",40.67,2615,174,"integrator complex subunit 14"
"APH1B","15",1003.97842131656,-0.773405916977863,0.180491977910805,-4.28498776471973,1.8274924536113e-05,0.00409256782250397,"DOWN",63276018,63309126,"+",40.76,758,566,"aph-1 homolog B, gamma-secretase subunit"
"PRTG","15",298.247676895818,-0.801634114238415,0.242288971599855,-3.30858688674585,0.000937680843544018,0.0361950119532917,"DOWN",55611544,55743152,"-",38.59,12142,3453,"protogenin"
"AGBL1","15",194.461947228075,-1.18731712168452,0.375126083747752,-3.16511480572733,0.00155021770771414,0.045686466472837,"DOWN",86079871,87049169,"+",39.11,12330,3366,"AGBL carboxypeptidase 1"
"ENSG00000275088","16",24.171621644803,1.95942601537554,0.511508286325923,3.83068284083873,0.000127788134527092,0.0119331421686187,"UP",85142696,85146001,"-",59.68,3306,NA,"novel transcript"
"ENSG00000270020","16",64.6179983805239,1.88146408471,0.497927603870676,3.77858963850227,0.000157719080164956,0.0135269279179774,"UP",86520383,86523897,"-",52.09,3515,NA,"novel transcript"
"ENSG00000279255","16",72.6201322329659,1.84373925270472,0.399655745508365,4.61331852081715,3.96290285780206e-06,0.00174266851852365,"UP",707650,709816,"+",61.14,2167,NA,"TEC"
"WFIKKN1","16",197.886851082077,1.59852707230646,0.452506232715282,3.53260785539778,0.000411482339830851,0.0228533637522651,"UP",629239,634117,"+",66.98,4878,NA,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1"
"ENSG00000289080","16",64.1144658145624,1.50338067623832,0.454003681792586,3.31138432689,0.000928356117571289,0.0359251536953267,"UP",29145438,29148379,"-",57,2942,NA,"novel transcript"
"HSD11B2","16",79.4865784146228,1.40053507869786,0.406617140264185,3.44435819352798,0.000572416815433258,0.0273606187708869,"UP",67430652,67437553,"+",59.84,540,NA,"hydroxysteroid 11-beta dehydrogenase 2"
"ENSG00000279249","16",101.557592521957,1.3855596788504,0.432452401813324,3.20395880110872,0.00135551872313781,0.0429679893025046,"UP",49282020,49350504,"+",42.26,1016,NA,"novel transcript, antisense to CBLN1"
"ENSG00000279129","16",96.2191489055449,1.30360214510416,0.340155616994679,3.83236989182089,0.000126914723991723,0.0119331421686187,"UP",78550739,78553296,"-",44.02,2552,NA,"TEC"
"NTN3","16",136.31399849959,1.28543645883465,0.391004264961227,3.28752541602612,0.00101072065265102,0.0374748572712353,"UP",2471297,2474145,"+",71.5,2188,1743,"netrin 3"
"ENSG00000260316","16",126.371783108878,1.24669450094975,0.389932623670915,3.1972049150776,0.00138766309663304,0.0434326316842603,"UP",898967,905224,"-",60.9,4728,NA,"novel transcript, intronic to LMF1"
"CAPN15","16",1485.4006790993,1.22883218150851,0.299108972416035,4.1083093281445,3.98566057075639e-05,0.00621917332672994,"UP",527712,554636,"+",65,4888,3261,"calpain 15"
"NPIPB4","16",287.356749368726,1.1658613091535,0.365137284239842,3.19293964071798,0.00140832380981662,0.0435015576810021,"UP",21834563,21880827,"-",45.38,4103,3669,"nuclear pore complex interacting protein family member B4"
"CASKIN1","16",7331.92706929865,1.15939684791955,0.268522127001812,4.31769575514992,1.57666556259318e-05,0.00381332332968786,"UP",2177180,2196605,"-",64.94,5839,4296,"CASK interacting protein 1"
"ENSG00000280063","16",127.175548922349,1.09737245369821,0.34416582439171,3.18849919406652,0.0014301340858662,0.0439320072014925,"UP",4346694,4348648,"-",53.91,1955,NA,"tec"
"ZNF469","16",1603.29883002883,1.08080942470542,0.308601687586041,3.50227969639369,0.000461295089886745,0.024277511980155,"UP",88382959,88440757,"+",61.26,13770,11862,"zinc finger protein 469"
"ENSG00000279764","16",290.564888387221,1.07186483197974,0.317237542107017,3.37874522939706,0.000728174558407282,0.0310610756078281,"UP",56306845,56308335,"+",55.67,1491,NA,"TEC"
"SBK1","16",1692.53009402829,0.976734630396385,0.268551944441719,3.63704173666244,0.000275787257481579,0.0183751807422851,"UP",28259246,28323849,"+",52.79,1539,1539,"SH3 domain binding kinase 1"
"TBX6","16",81.9908569476662,0.96790268683669,0.305814604726545,3.16499824363252,0.00155083887266184,0.045686466472837,"UP",30085793,30091924,"-",57.42,1843,1311,"T-box transcription factor 6"
"RAB11FIP3","16",7845.39935393147,0.864873271014378,0.181307644990482,4.7701974787648,1.84045398756941e-06,0.00128762631500425,"UP",425649,523011,"+",52.85,4801,2271,"RAB11 family interacting protein 3"
"FBXL19-AS1","16",158.07105559999,0.861646427210515,0.25556790365562,3.37149702636992,0.000747608457927792,0.0317779581079817,"UP",30919319,30923279,"-",52.64,3961,NA,"FBXL19 antisense RNA 1"
"FBXL19","16",2166.12168879595,0.823291062216913,0.204321343903308,4.02939333937879,5.59209814962456e-05,0.0075035841812665,"UP",30923055,30948783,"+",55.33,299,243,"F-box and leucine rich repeat protein 19"
"ZNF771","16",790.938261001567,0.799297139802665,0.180908327616977,4.41824403736104,9.95060316004875e-06,0.00289958178348119,"UP",30407414,30431108,"+",51.75,1454,954,"zinc finger protein 771"
"SPIRE2","16",1371.08491891904,0.790428606234912,0.14885293603498,5.31013110852689,1.09546400789788e-07,0.000264948924950181,"UP",89818179,89871319,"+",54.79,663,NA,"spire type actin nucleation factor 2"
"CBFA2T3","16",743.880567245898,0.781806788362757,0.212293838074023,3.68266359238442,0.000230809656905235,0.016778944215312,"UP",88874858,88977207,"-",60.67,4033,1704,"CBFA2/RUNX1 partner transcriptional co-repressor 3"
"MLYCD","16",1143.51485494373,0.75501600690732,0.229965089530553,3.2831766267158,0.0010264433201949,0.0374850850494741,"UP",83899115,83951445,"+",52.83,13054,1482,"malonyl-CoA decarboxylase"
"ZNF598","16",1386.09782801553,0.720158069899304,0.15108323691688,4.76663119347586,1.87331765135242e-06,0.00128762631500425,"UP",1997654,2009821,"-",64.24,3382,NA,"zinc finger protein 598, E3 ubiquitin ligase"
"ZFPM1","16",1078.68352068822,0.688842804996101,0.204642138212347,3.36608486899861,0.000762432467285006,0.0321818353468676,"UP",88453280,88537031,"+",63.06,5432,3021,"zinc finger protein, FOG family member 1"
"MAZ","16",1852.83050095587,0.679450905421884,0.187009462977263,3.63324344450149,0.000279880723203747,0.0185966900313347,"UP",29806106,29811164,"+",66.53,2333,1365,"MYC associated zinc finger protein"
"ZNF205","16",587.761002707832,0.671055564074951,0.153985796919201,4.35790558285754,1.31313005821229e-05,0.0033786557008428,"UP",3112560,3120517,"+",58.51,2062,1665,"zinc finger protein 205"
"RABEP2","16",979.655882034807,0.662135239885498,0.192805638259012,3.43421097984695,0.00059428144631163,0.0278013366740678,"UP",28904421,28936526,"-",52.63,2175,1602,"rabaptin, RAB GTPase binding effector protein 2"
"MMP15","16",617.60068033965,0.65876586419622,0.179016014109846,3.67992700246356,0.000233300728308756,0.0167934863537964,"UP",58025754,58046901,"+",59.38,4062,2010,"matrix metallopeptidase 15"
"ZNF768","16",1278.85517223808,0.65781039740742,0.195796451377737,3.3596645535641,0.00078037162166874,0.0324573822768541,"UP",30524004,30526821,"-",64.51,2289,1623,"zinc finger protein 768"
"ANTKMT","16",865.916286829991,0.635946766895422,0.193023980061325,3.29465161112821,0.00098543769970036,0.0370665570839081,"UP",720581,722590,"+",72.09,1686,NA,"adenine nucleotide translocase lysine methyltransferase"
"DBNDD1","16",1722.46350223985,0.635413387122212,0.157582532032983,4.03225775677481,5.52435475201146e-05,0.0075035841812665,"UP",90004871,90019890,"-",59.3,1843,231,"dysbindin domain containing 1"
"ANKRD11","16",17758.5284891905,0.631735810319764,0.15559552856648,4.06011545537344,4.90484563031828e-05,0.00689701141946964,"UP",89267619,89490561,"-",51.18,9227,7992,"ankyrin repeat domain containing 11"
"RHBDL1","16",397.889079911455,0.616333304376521,0.149164777356364,4.13189571492512,3.59783654333117e-05,0.0060011913542764,"UP",675671,678268,"+",68.21,1458,1122,"rhomboid like 1"
"SETD1A","16",2880.74191168571,0.601582975512149,0.151437652178176,3.97247954428366,7.11283459974455e-05,0.0087646954500407,"UP",30957294,30984664,"+",55.71,6451,5124,"SET domain containing 1A, histone lysine methyltransferase"
"KIFC3","16",1912.22174491547,0.599883403866569,0.162506017060386,3.69145349026465,0.000222976174044833,0.0165630840064514,"UP",57758217,57863053,"-",50.69,3225,2064,"kinesin family member C3"
"VPS9D1","16",1205.74449474438,0.572030897588642,0.177549564352179,3.22180963764005,0.0012738373840974,0.0416901636965897,"UP",89707134,89720898,"-",59.41,2791,1686,"VPS9 domain containing 1"
"TELO2","16",1334.51462829039,0.562120260275686,0.139313418302573,4.03493265131736,5.46179616650022e-05,0.0075035841812665,"UP",1493344,1510457,"+",63.09,1667,1281,"telomere maintenance 2"
"DEF8","16",3522.70585898589,0.543777069003022,0.10696693554256,5.08359958378599,3.7034826412102e-07,0.00052766416042436,"UP",89948697,89968060,"+",56.83,3620,1356,"differentially expressed in FDCP 8 homolog"
"RPUSD1","16",560.919495699508,0.508660410390122,0.148605324849015,3.42289491245975,0.000619580253938604,0.0282206554082092,"UP",784974,788397,"-",67.17,2159,939,"RNA pseudouridine synthase domain containing 1"
"CENPT","16",1674.81370092011,0.492435380303559,0.133348966498062,3.69283237235076,0.000221770211183639,0.0165630840064514,"UP",67828157,67847811,"-",53.77,2957,NA,"centromere protein T"
"DOK4","16",794.341340262191,0.491043539907895,0.152203481925187,3.226230659751,0.00125432226441306,0.0412748820232575,"UP",57471922,57487327,"-",58.39,2851,1098,"docking protein 4"
"STUB1","16",5474.55302793178,0.48583710888262,0.117917255987141,4.12015276996949,3.78621269785771e-05,0.00612182622690145,"UP",680224,682870,"+",64.94,1560,696,"STIP1 homology and U-box containing protein 1"
"WDR24","16",672.494181908374,0.476232582641236,0.138505227301344,3.43837262982937,0.000585221776562229,0.0276448708748712,"UP",684622,690444,"-",63.87,3243,2373,"WD repeat domain 24"
"CTU2","16",649.245113627097,0.470806209022529,0.138158366105932,3.40772855305441,0.000655060241023182,0.0292851885201233,"UP",88706483,88715396,"+",60.9,1586,210,"cytosolic thiouridylase subunit 2"
"CRAMP1","16",1239.12395957931,0.45873783699295,0.147143592728185,3.11762020002031,0.00182317584701193,0.0495457784307664,"UP",1612337,1677908,"+",53.1,246,159,"cramped chromatin regulator homolog 1"
"FLYWCH1","16",3126.92703500194,0.446629179252329,0.137020774383662,3.25957272728406,0.00111580169097211,0.0388693325019035,"UP",2911931,2951208,"+",52.32,5043,2151,"FLYWCH-type zinc finger 1"
"ARMC5","16",762.310175549088,0.425295319479492,0.134181701823101,3.1695478124147,0.00152676336717378,0.0453083420840062,"UP",31458080,31467166,"+",58.18,3626,3093,"armadillo repeat containing 5"
"NME3","16",698.170660116647,0.385998492707514,0.109295856044593,3.53168460979915,0.000412921523184481,0.0228533637522651,"UP",1770320,1771561,"-",69.24,848,510,"NME/NM23 nucleoside diphosphate kinase 3"
"LONP2","16",6401.62473383009,-0.326035425324284,0.0970508588559123,-3.35942854259885,0.000781038472055284,0.0324573822768541,"DOWN",48244300,48363122,"+",39.56,8195,2559,"lon peptidase 2, peroxisomal"
"CNOT1","16",5530.65827658411,-0.365841455882992,0.109617179078441,-3.33744636523804,0.000845520389543262,0.0339692939812197,"DOWN",58519951,58629885,"-",41.44,8411,7131,"CCR4-NOT transcription complex subunit 1"
"ZNF597","16",336.45827363765,-0.527075369841412,0.146880080491939,-3.58847413533613,0.000332618984058858,0.0204456296193735,"DOWN",3432414,3443504,"-",42.43,5483,1275,"zinc finger protein 597"
"CNEP1R1","16",375.490649416864,-0.539467384736793,0.149722633086491,-3.6031117915563,0.000314430215171748,0.0200126557477471,"DOWN",50024410,50037088,"+",40.53,2965,429,"CTD nuclear envelope phosphatase 1 regulatory subunit 1"
"CEP20","16",750.213861460186,-0.600900388915327,0.16947875927277,-3.54557934866753,0.000391751022462609,0.0223992676815146,"DOWN",15865719,15888625,"-",41.69,2264,525,"centrosomal protein 20"
"ITGAM","16",702.944479845021,-0.711201330422536,0.205370663370128,-3.46301325978958,0.000534162071069932,0.0264197215764772,"DOWN",31259967,31332892,"+",43.36,4745,3462,"integrin subunit alpha M"
"ENSG00000266711","17",26.5021833553347,3.60186891042361,0.919675369610348,3.91645686015237,8.98598867029801e-05,0.00987886918090126,"UP",79132722,79136402,"+",59.49,547,NA,"novel transcript, antisense to RBFOX3"
"ENSG00000288993","17",39.1055434761052,2.22095270962587,0.656717848185769,3.38189789688435,0.000719868956422147,0.0309594536643367,"UP",8125821,8126652,"-",58.89,832,NA,"novel transcript"
"KRT19","17",73.5989951040892,2.13569705011601,0.46013492229301,4.64145829113144,3.4595886028699e-06,0.00164065901860807,"UP",41523617,41528308,"-",57.44,1390,1203,"keratin 19"
"ENSG00000279801","17",52.2084912596832,1.8547728328687,0.50560666119989,3.66841059504044,0.000244063009826984,0.0171098781323925,"UP",77444704,77447167,"+",53.69,2464,NA,"TEC"
"CACNA1G","17",1163.7662068222,1.74280066023595,0.36925615432178,4.71976063184916,2.36122332311388e-06,0.00144665184005172,"UP",50560715,50627474,"+",56.94,7497,6786,"calcium voltage-gated channel subunit alpha1 G"
"ENSG00000263485","17",23.4395550201108,1.6725021710954,0.510169222834875,3.27832824136618,0.00104423891518505,0.0377518122610846,"UP",34080837,34132401,"-",42.36,659,NA,"novel transcript, sense intronic ASIC2"
"ENSG00000235296","17",59.4891963894341,1.51996350102775,0.380046762553766,3.99941178505032,6.35001109008575e-05,0.0082570628077857,"UP",81941719,81956167,"+",54.23,1660,NA,"novel transcript"
"FSCN2","17",63.7531896013505,1.51627485119341,0.462383679266386,3.2792568578526,0.00104080855750549,0.0377406233460687,"UP",81528377,81537130,"+",59.9,1684,1479,"fascin actin-bundling protein 2, retinal"
"SPPL2C","17",44.8707320050562,1.50905478037865,0.48258225779197,3.12704156858822,0.00176574959395919,0.048807336776568,"UP",45844881,45847067,"+",61.18,2187,2055,"signal peptide peptidase like 2C"
"RAI1-AS1","17",45.6093147402115,1.49245749593814,0.456518077963379,3.26921882830204,0.00107844861512988,0.0380888978254215,"UP",17758962,17774684,"-",55.13,870,NA,"RAI1 antisense RNA 1"
"MYADML2","17",60.8510686583656,1.48963444539061,0.370241200115321,4.02341620793856,5.73599976167588e-05,0.00762257638658752,"UP",81939645,81947233,"-",55.48,2452,924,"myeloid associated differentiation marker like 2"
"ENSG00000279668","17",315.362342678814,1.14300875633078,0.332125671385401,3.441494755774,0.000578509685184905,0.027523319465734,"UP",33827699,34079100,"-",43.77,884,NA,"novel transcript"
"KCNJ12","17",284.266070442603,1.09738136201365,0.341943678068067,3.20924594428446,0.00133083600305247,0.0425199583360977,"UP",21376357,21419870,"+",58.04,5263,1302,"potassium inwardly rectifying channel subfamily J member 12"
"HSD17B1P1","17",174.418526589303,1.0212179313161,0.315012496591049,3.24183307763136,0.0011876356201058,0.0400615831351171,"UP",42546764,42548706,"+",64.13,955,NA,"hydroxysteroid 17-beta dehydrogenase 1 pseudogene 1"
"ENSG00000279674","17",285.00862167009,1.01507432975344,0.296329532439315,3.4254916187313,0.000613687867975149,0.0280579485346823,"UP",34000789,34006772,"-",42.43,5984,NA,"TEC"
"CEP295NL","17",320.608147413208,1.00388635024736,0.314451782064259,3.1924969343701,0.00141048441934135,0.0435127247017728,"UP",78890579,78903217,"-",54.45,2091,1866,"CEP295 N-terminal like"
"TLK2P1","17",203.56625671475,0.991894557785741,0.302154690991034,3.28273757568495,0.00102804318753194,0.0374850850494741,"UP",34036681,34039872,"-",42.86,3192,NA,"tousled like kinase 2 pseudogene 1"
"BAHCC1","17",3374.50163667184,0.98120141105527,0.196017491843171,5.00568292058499,5.5664322952679e-07,0.000673148657466748,"UP",81395457,81466331,"+",63.19,10726,7827,"BAH domain and coiled-coil containing 1"
"KDM6B","17",1938.35785879416,0.979364885686565,0.310543470834917,3.1537126929556,0.00161207708061675,0.0465288637594515,"UP",7834217,7854796,"+",60.08,6728,4932,"lysine demethylase 6B"
"ASGR1","17",114.636534223872,0.950489177793004,0.284459022075411,3.34139227104924,0.000833593584889083,0.0337145392042264,"UP",7173431,7179564,"-",55.95,1310,876,"asialoglycoprotein receptor 1"
"TMEM102","17",71.7237939132354,0.929119910463539,0.266274633677177,3.48932941013816,0.000484234020377786,0.0253483193049965,"UP",7435435,7437679,"+",63.96,1981,1527,"transmembrane protein 102"
"ENSG00000276170","17",43.6456732005199,0.922265744794306,0.274724970656443,3.35705102667076,0.000787785724227295,0.03256988978831,"UP",38450374,38470098,"-",59.56,1165,NA,"novel transcript, antisense to ARHGAP23"
"ENSG00000279792","17",187.337728327333,0.890633313083705,0.259435428990716,3.43296718011316,0.00059701436083967,0.0278215594051411,"UP",50362967,50365232,"-",56.49,2266,NA,"TEC"
"ARHGAP27P1-BPTFP1-KPNA2P3","17",186.388171297908,0.839633802387555,0.222745021308284,3.7694840380988,0.00016358536954932,0.0139312526335206,"UP",64749663,64781707,"-",47.76,2732,NA,"ARHGAP27P1-BPTFP1-KPNA2P3 readthrough, transcribed pseudogene"
"GPS2","17",429.475558619041,0.828917335433251,0.18656599560347,4.44302474709831,8.87029587905749e-06,0.00278619449520629,"UP",7311324,7315564,"-",56.28,1238,983,"G protein pathway suppressor 2"
"FAM171A2","17",2345.93210270671,0.80239573483588,0.214760650007784,3.73623256777625,0.000186797914220186,0.0150096157917921,"UP",44353215,44363853,"-",60.58,3138,2481,"family with sequence similarity 171 member A2"
"HDAC5","17",6642.53249061239,0.787519271692388,0.191546786444573,4.11136770451781,3.93322222208392e-05,0.00621757599106677,"UP",44076746,44123702,"-",55.66,5326,3372,"histone deacetylase 5"
"TBC1D16","17",2339.41713033969,0.77607826850497,0.249230015534321,3.11390370393849,0.00184629737146326,0.0496161646957894,"UP",79932343,80035872,"-",52.49,10960,2304,"TBC1 domain family member 16"
"CCDC92B","17",865.190040097253,0.75854783871695,0.199741654393485,3.79764471772439,0.000146077494036934,0.0132820686871326,"UP",2720801,2749652,"-",52.85,4643,768,"coiled-coil domain containing 92B"
"RAI1","17",4837.97583100011,0.716419779952648,0.190719004499397,3.75641526565808,0.000172364594538166,0.0143258078470793,"UP",17681458,17811453,"+",56.45,7677,5721,"retinoic acid induced 1"
"MIF4GD-DT","17",92.5187475753366,0.702022071555536,0.217282199881214,3.23092306658956,0.00123391146941696,0.0411065878778494,"UP",75271369,75273895,"+",60.78,2527,NA,"MIF4GD divergent transcript"
"TSPOAP1","17",11673.585735311,0.677315236146238,0.17858393393964,3.7926997194225,0.000149018313054524,0.013304064138669,"UP",58301228,58328795,"-",57.84,4161,NA,"TSPO associated protein 1"
"BAIAP2-DT","17",1987.46586193737,0.666141433311266,0.196879109760985,3.38350490369432,0.000715669294645509,0.0308541489488347,"UP",81017969,81034881,"-",57.81,905,NA,"BAIAP2 divergent transcript"
"RFNG","17",731.475978297582,0.601670753116048,0.15851854267695,3.79558594821436,0.000147295153789785,0.013304064138669,"UP",82047902,82051831,"-",67.12,1755,NA,"RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"TSEN54","17",626.057866887367,0.580039602385757,0.184691773912816,3.14058168426909,0.0016861267956844,0.0478620090005486,"UP",75515944,75524735,"+",54.97,3414,NA,"tRNA splicing endonuclease subunit 54"
"PPP1R9B","17",19201.2743544671,0.574618707032831,0.184009244268155,3.12277086576935,0.00179157166421571,0.0491838277760739,"UP",50133737,50150677,"-",59.42,4212,2454,"protein phosphatase 1 regulatory subunit 9B"
"FADS6","17",217.938517939619,0.519555391867411,0.160505224222849,3.23699988198545,0.00120793461709329,0.0404641366329893,"UP",74877302,74893781,"-",53.88,2174,1107,"fatty acid desaturase 6"
"BORCS6","17",357.477959417291,0.516625439169146,0.148588598884882,3.47688478824271,0.000507275747139477,0.0259279648040477,"UP",8188345,8190180,"-",65.58,1836,1074,"BLOC-1 related complex subunit 6"
"MYO18A","17",20476.858537313,0.453838833325773,0.135141118505049,3.3582586732018,0.00078435176134017,0.0324834446913927,"UP",29071122,29180398,"-",53.73,9980,6165,"myosin XVIIIA"
"ATPAF2","17",812.513843075299,0.451975885468988,0.122384471253699,3.69308198040955,0.000221552560909258,0.0165630840064514,"UP",17977409,18039209,"-",49.63,1298,324,"ATP synthase mitochondrial F1 complex assembly factor 2"
"SARM1","17",1185.08488340491,0.444152352677524,0.13273277680522,3.3462145776495,0.000819229722699578,0.0333908117383452,"UP",28364356,28404049,"+",51.55,1921,NA,"sterile alpha and TIR motif containing 1"
"SENP3","17",834.030624317617,0.419825643453414,0.116036813266583,3.61803837622553,0.000296844388559562,0.0191452756845375,"UP",7561919,7571969,"+",51.42,2567,1725,"SUMO specific peptidase 3"
"MCRIP1","17",2034.15715544882,0.405091397493998,0.129289795547701,3.13320471873236,0.00172908797375591,0.0481463745162372,"UP",81822361,81833302,"-",59.8,942,357,"MAPK regulated corepressor interacting protein 1"
"TIMM22","17",1036.72752637106,0.396393827998829,0.11123508118971,3.56356846922048,0.000365847210814432,0.0214766520406744,"UP",997129,1003671,"+",48.66,3182,585,"translocase of inner mitochondrial membrane 22"
"NARF","17",2077.3615198019,0.356152617008984,0.102369560962522,3.47908708077174,0.000503125068016668,0.0257861570272368,"UP",82458180,82490537,"+",51.72,599,111,"nuclear prelamin A recognition factor"
"MED13","17",6781.06156500213,-0.371208486746972,0.112903829533541,-3.28782901590327,0.00100963138173539,0.0374748572712353,"DOWN",61942605,62065278,"-",38.73,10461,6525,"mediator complex subunit 13"
"HEATR6","17",1087.04473196961,-0.422998233147945,0.122338675801315,-3.4576002263987,0.00054500947282883,0.0265956532237709,"DOWN",60041008,60078922,"-",40.88,6108,3546,"HEAT repeat containing 6"
"AMZ2P1","17",697.213433213124,-0.42950837754769,0.130838077654038,-3.28274753992791,0.00102800685303724,0.0374850850494741,"DOWN",64968222,64973517,"-",39.22,850,NA,"AMZ2 pseudogene 1"
"SUZ12","17",1378.01676570795,-0.43778937690078,0.137382404086132,-3.18664809960895,0.00143931777894659,0.0439320072014925,"DOWN",31937007,32001045,"+",41.01,4495,2220,"SUZ12 polycomb repressive complex 2 subunit"
"KAT7","17",2599.18427861194,-0.449241065278322,0.127883144978262,-3.51290285639038,0.000443239500165739,0.0238757027862106,"DOWN",49788624,49835026,"+",42.4,7226,1746,"lysine acetyltransferase 7"
"SRSF2","17",1068.76959595566,-0.46343404910906,0.148682007708637,-3.11694774809083,0.00182733957053981,0.0495457784307664,"DOWN",76734115,76737333,"-",48.99,1867,645,"serine and arginine rich splicing factor 2"
"ZNHIT3","17",563.731237246331,-0.52104312519139,0.162890926729444,-3.19872405205738,0.00138037225644394,0.0433017942858017,"DOWN",36486629,36499310,"+",45.77,926,129,"zinc finger HIT-type containing 3"
"GDPD1","17",624.871464266698,-0.551392262485328,0.165236495124394,-3.33698836973168,0.000846914920643161,0.0339692939812197,"DOWN",59220467,59275970,"+",40.88,934,393,"glycerophosphodiester phosphodiesterase domain containing 1"
"ZNF624","17",556.216584260436,-0.579216424384689,0.183939710390486,-3.14894713683667,0.00163859833597563,0.0469418854732932,"DOWN",16620734,16653856,"-",37.67,4241,2598,"zinc finger protein 624"
"SNHG16","17",343.543534676642,-0.586627167865152,0.185529857216432,-3.16190168346228,0.00156742474985941,0.0458522929723255,"DOWN",76557191,76714384,"+",49.24,3023,NA,"small nucleolar RNA host gene 16"
"PEX12","17",315.106878418063,-0.598049099035121,0.181099223299144,-3.30232834873758,0.00095885754750239,0.0366365381420107,"DOWN",35574795,35578863,"-",42.42,2617,1080,"peroxisomal biogenesis factor 12"
"RPA1","17",2080.52075244842,-0.694125051725379,0.215639951167097,-3.21890747966044,0.00128679996977139,0.0416908539320174,"DOWN",1829702,1900082,"+",44.49,577,372,"replication protein A1"
"PRR11","17",149.520965569897,-0.883306376384499,0.255995712698578,-3.45047331876432,0.000559604479686214,0.0269077414427252,"DOWN",59155732,59206709,"+",44.35,860,597,"proline rich 11"
"OMG","17",2132.61146322607,-0.964437259797613,0.28449490589333,-3.3899983437989,0.000698930459242861,0.0304034749770644,"DOWN",31272013,31297539,"-",38.2,799,NA,"oligodendrocyte myelin glycoprotein"
"ENSG00000267762","18",42.6778755125173,1.25559293973575,0.402376964508374,3.12043941498948,0.00180581440426573,0.0494065918343562,"UP",48673529,48692478,"-",50.2,618,NA,"novel transcript, antisense to CTIF"
